frame_idx,track_id,x1,y1,x2,y2
611,96,1201.2,218.4,1445.2,835.9
611,107,1182.8,287.2,1348.2,761.1
611,111,572.5,241.4,662.5,652.2
612,82,1502.9,241.8,1800.5,912.0
612,88,589.1,222.8,765.8,767.1
612,91,338.2,155.4,615.7,946.6
612,96,1212.2,218.8,1455.0,837.2
612,107,1184.6,287.1,1348.0,763.7
613,82,1509.1,242.8,1806.2,912.0
613,88,576.5,224.1,753.4,767.3
613,91,322.9,153.2,598.6,946.3
613,96,1224.8,218.6,1464.5,835.9
613,107,1186.7,287.3,1348.0,765.6
613,111,563.2,284.1,643.7,654.0
614,82,1515.2,243.7,1812.1,911.9
614,88,566.2,225.4,742.8,765.6
614,91,309.9,153.1,585.3,950.9
614,96,1240.5,217.9,1476.1,835.8
614,107,1188.8,287.1,1347.9,765.5
614,111,561.7,297.0,638.8,653.5
615,82,1520.8,244.5,1818.4,913.3
615,88,560.1,226.3,736.9,765.4
615,91,295.8,154.8,570.7,952.2
615,96,1255.4,218.9,1486.0,837.7
615,107,1190.2,286.9,1347.0,764.6
615,111,561.2,303.6,635.5,652.8
616,82,1524.7,246.0,1824.5,917.7
616,88,553.8,227.8,731.7,767.5
616,91,283.6,158.4,559.6,956.8
616,96,1273.5,221.0,1495.6,835.0
616,107,1191.7,286.6,1346.6,763.8
617,82,1527.7,247.2,1830.9,923.5
617,88,550.7,229.2,728.9,767.3
617,91,274.4,160.4,551.6,955.7
617,96,1285.0,222.0,1500.4,835.7
617,107,1193.3,286.6,1346.6,762.8
617,112,529.1,319.9,580.5,610.6
618,82,1530.1,248.1,1837.4,929.7
618,88,547.3,226.8,725.7,766.2
618,91,227.2,162.8,518.0,959.6
618,96,1292.6,222.2,1502.4,835.7
618,107,1195.2,286.5,1347.1,761.2
618,112,528.7,321.3,579.8,611.0
619,82,1533.0,249.6,1844.8,935.3
619,88,543.3,225.0,720.5,764.0
619,91,189.3,166.3,496.1,962.8
619,96,1300.0,222.3,1505.2,834.4
619,107,1196.7,286.5,1347.4,759.7
619,112,529.2,323.7,579.8,610.4
620,82,1535.1,251.3,1851.6,940.3
620,88,538.2,222.4,713.3,761.8
620,91,160.1,167.1,484.6,965.6
620,96,1310.3,223.7,1512.6,832.9
620,107,1198.1,286.4,1348.0,758.4
620,112,526.4,291.5,582.2,610.3
620,113,645.5,253.2,722.8,633.1
621,82,1538.6,252.0,1859.7,942.8
621,88,534.7,219.5,704.3,750.4
621,91,136.6,169.6,481.6,978.7
621,96,1320.2,224.7,1522.0,832.5
621,107,1199.0,286.4,1348.0,756.8
621,112,526.4,280.9,583.4,609.4
621,113,645.9,254.4,720.6,620.1
622,82,1543.1,251.4,1869.5,943.8
622,88,528.9,217.2,693.4,741.3
622,91,121.7,167.2,484.6,984.9
622,96,1328.5,225.8,1531.0,831.6
622,107,1199.6,286.4,1347.7,755.6
622,113,648.6,251.9,723.5,617.0
623,82,1548.0,250.2,1879.6,943.2
623,88,522.7,216.7,682.1,734.4
623,91,109.6,164.9,486.0,986.7
623,96,1332.7,226.9,1536.1,830.8
623,107,1200.5,286.5,1347.8,754.6
623,113,640.5,249.5,722.9,647.3
624,82,1552.5,248.9,1889.6,943.1
624,88,519.3,214.9,675.3,731.8
624,91,93.1,158.5,481.4,988.5
624,96,1336.9,227.8,1541.9,830.0
624,107,1201.2,286.6,1347.7,753.8
624,113,637.9,248.6,723.5,658.2
625,82,1557.1,248.2,1898.8,942.9
625,88,514.5,214.5,667.9,731.8
625,91,76.0,153.0,472.0,989.0
625,96,1338.5,228.4,1544.8,828.3
625,107,1201.4,286.6,1347.3,753.1
625,113,640.1,247.7,727.5,663.9
626,82,1560.0,248.0,1905.4,943.8
626,88,512.4,214.0,662.4,729.8
626,91,51.6,143.0,454.5,989.4
626,96,1340.3,229.6,1548.1,827.0
626,107,1201.6,286.6,1347.0,752.5
626,113,640.1,247.6,728.8,668.3
627,82,1562.6,247.5,1909.8,943.4
627,88,511.1,213.4,657.7,728.4
627,91,33.9,134.3,438.2,989.5
627,96,1341.6,229.5,1551.9,827.2
627,107,1202.2,286.7,1346.9,751.6
627,113,638.7,247.5,728.7,671.8
628,82,1566.7,246.9,1914.5,943.0
628,88,513.6,214.2,655.5,727.1
628,91,0.2,125.7,403.2,986.4
628,96,1343.6,230.0,1557.7,829.8
628,107,1203.2,286.7,1347.4,751.0
628,113,637.4,248.1,728.6,674.9
629,82,1571.5,245.7,1919.1,943.1
629,88,516.3,213.6,654.5,726.9
629,91,0.0,119.5,369.1,984.7
629,96,1346.2,230.6,1564.8,832.7
629,107,1204.2,286.6,1347.9,750.9
629,113,636.3,248.6,728.7,678.1
630,82,1578.4,244.6,1920.0,942.6
630,88,514.8,215.9,647.9,726.4
630,91,0.0,73.6,335.3,982.4
630,96,1349.4,232.0,1573.1,836.0
630,107,1204.6,286.5,1347.8,750.6
630,113,633.5,248.9,727.4,680.4
631,82,1586.4,243.6,1920.0,943.0
631,88,515.1,217.5,643.7,726.1
631,91,0.0,41.9,312.5,968.1
631,96,1353.9,233.0,1584.7,841.2
631,107,1205.0,286.3,1347.8,750.3
631,113,632.0,249.1,727.2,681.6
632,82,1596.0,242.9,1920.0,943.9
632,88,518.8,218.5,642.7,724.5
632,91,0.0,34.7,293.2,964.5
632,96,1357.0,233.2,1595.0,844.9
632,107,1205.7,286.2,1348.1,749.9
632,113,631.4,249.6,727.6,682.3
633,82,1608.0,242.0,1920.0,947.6
633,88,521.3,219.3,642.1,721.1
633,91,0.0,35.3,281.4,969.7
633,96,1357.1,232.3,1601.3,846.8
633,107,1205.8,286.0,1347.9,749.3
633,113,631.4,249.5,728.1,679.9
634,82,1626.8,242.4,1920.0,956.5
634,88,527.2,252.9,638.5,718.2
634,91,0.0,41.6,271.7,975.4
634,96,1356.3,230.6,1605.7,847.2
634,107,1206.2,285.6,1348.0,748.7
634,113,630.7,249.4,728.2,678.7
634,114,595.1,302.5,632.2,405.3
635,82,1636.2,242.7,1920.0,965.6
635,88,527.7,264.4,635.3,715.2
635,91,0.0,48.1,269.2,982.1
635,96,1354.7,228.5,1608.6,847.0
635,107,1206.4,285.2,1348.0,748.3
635,113,629.5,249.3,728.1,679.7
635,114,595.1,302.3,632.1,404.6
636,82,1640.7,243.3,1920.0,974.1
636,88,527.7,267.8,633.3,711.2
636,91,0.0,52.3,277.5,998.6
636,96,1354.5,226.3,1612.3,846.7
636,107,1206.5,284.9,1347.9,747.8
636,113,627.2,250.3,727.0,680.7
636,114,595.7,302.0,631.9,402.1
637,82,1645.0,244.0,1920.0,974.5
637,88,527.7,268.8,632.2,707.6
637,91,0.0,56.5,284.1,1000.0
637,96,1355.9,225.4,1616.6,846.9
637,107,1206.7,284.7,1348.1,747.6
637,113,622.6,250.8,724.3,681.1
637,114,597.0,302.1,631.4,397.0
638,82,1648.7,244.6,1920.0,973.5
638,88,525.8,268.0,629.3,704.6
638,91,0.0,59.6,292.2,992.3
638,96,1360.4,224.2,1623.7,847.1
638,107,1207.1,284.4,1348.5,747.2
638,113,617.9,250.8,722.4,683.3
638,114,597.7,301.9,632.3,396.9
639,82,1651.8,245.5,1920.0,972.5
639,88,524.4,267.0,627.0,703.3
639,91,0.0,62.4,303.9,989.9
639,96,1369.6,223.5,1634.2,846.9
639,107,1207.5,284.4,1348.6,746.9
639,113,613.7,250.7,720.9,684.3
639,114,597.2,301.7,632.7,399.4
640,82,1658.0,246.1,1920.0,952.7
640,91,0.9,64.8,316.7,986.2
640,96,1379.0,223.3,1644.4,847.1
640,107,1207.8,284.3,1348.8,746.5
640,113,610.5,250.6,720.4,685.9
641,82,1661.4,248.8,1920.0,944.1
641,91,10.7,67.0,328.0,983.1
641,96,1391.2,223.2,1656.5,846.0
641,107,1208.1,283.7,1349.1,745.9
641,113,608.7,249.7,721.6,688.8
641,88,535.6,264.2,625.1,648.7
642,82,1664.1,252.0,1920.0,941.4
642,91,20.1,69.0,351.3,1021.4
642,96,1403.2,222.4,1668.0,845.8
642,107,1208.5,283.4,1349.4,745.5
642,113,607.3,247.8,722.9,690.4
642,88,537.9,262.3,624.1,635.4
643,82,1666.4,256.3,1920.0,939.8
643,91,36.5,70.9,373.1,1035.5
643,96,1419.2,220.8,1683.0,845.7
643,107,1209.1,283.3,1349.9,745.2
643,113,606.2,246.1,724.2,691.6
643,88,536.3,262.4,621.3,633.3
644,82,1669.0,261.8,1920.0,939.1
644,91,57.4,74.3,394.7,1037.8
644,96,1434.1,219.9,1695.5,845.4
644,107,1209.5,283.0,1350.2,744.9
644,113,605.5,244.2,725.6,692.3
644,88,534.3,262.7,619.0,634.8
644,115,536.5,263.2,616.2,636.9
644,116,597.1,299.8,628.6,341.9
645,82,1673.5,279.0,1920.0,938.0
645,91,78.9,77.5,419.5,1045.3
645,96,1450.5,220.1,1706.9,845.0
645,107,1209.6,282.7,1350.2,744.7
645,113,604.5,242.6,726.2,692.5
645,116,599.0,299.5,627.7,337.9
646,82,1682.8,323.6,1920.0,937.6
646,91,116.6,82.9,463.8,1047.4
646,96,1469.6,218.9,1720.2,845.2
646,107,1210.3,282.3,1351.0,744.7
646,113,603.0,240.7,726.2,692.4
646,116,601.4,299.1,627.0,333.3
646,88,533.4,263.5,618.7,638.9
647,82,1689.4,345.0,1919.1,938.5
647,91,143.8,89.7,499.4,1053.1
647,96,1490.4,218.9,1733.5,844.6
647,107,1210.9,281.7,1351.6,744.4
647,113,600.9,238.4,725.6,691.8
647,116,603.5,298.8,626.2,329.0
647,88,534.7,264.2,620.3,640.0
648,82,1696.7,356.4,1920.0,938.5
648,91,159.4,95.5,521.4,1055.4
648,96,1502.2,219.4,1738.8,843.8
648,107,1211.4,281.3,1352.0,743.9
648,113,598.9,236.3,725.1,691.4
648,88,534.5,264.7,620.3,642.6
649,82,1705.1,363.5,1920.0,938.2
649,91,166.0,98.1,531.3,1051.1
649,96,1510.6,220.1,1742.0,843.2
649,107,1211.8,281.0,1352.4,743.6
649,113,597.1,233.7,725.1,691.2
649,88,534.8,265.0,621.1,644.2
650,82,1714.3,369.1,1920.0,937.8
650,91,177.9,103.4,547.3,1053.8
650,96,1517.3,220.7,1745.1,843.2
650,107,1212.1,280.7,1352.8,743.4
650,113,595.6,232.0,725.5,691.3
650,88,535.3,265.2,621.5,644.6
651,82,1724.6,374.7,1920.0,936.8
651,91,185.5,106.0,554.4,1049.0
651,96,1524.5,221.7,1750.3,843.9
651,107,1212.4,280.4,1353.0,743.1
651,113,594.1,230.5,725.9,690.8
651,88,535.3,264.9,621.4,645.0
651,117,535.4,265.0,622.4,646.9
652,82,1737.5,381.0,1920.0,938.6
652,91,197.0,106.1,566.3,1048.0
652,96,1535.0,223.0,1761.5,844.9
652,107,1212.7,280.3,1353.4,743.0
652,113,592.6,229.2,726.5,690.1
652,88,535.2,264.4,621.3,644.9
652,117,535.4,264.9,622.3,646.9
653,82,1751.9,386.3,1920.0,938.3
653,91,213.5,106.1,581.3,1047.3
653,96,1546.6,224.5,1776.5,845.8
653,107,1212.9,280.0,1353.6,742.9
653,113,591.2,228.4,727.9,691.9
653,88,539.6,262.5,624.7,644.0
654,82,1768.1,391.8,1920.0,935.5
654,91,234.8,106.5,599.8,1046.7
654,96,1555.5,225.9,1790.4,846.5
654,107,1213.1,279.8,1353.9,743.0
654,113,590.5,228.2,730.2,693.7
654,88,543.3,262.2,627.1,644.9
655,91,260.7,102.3,622.3,1046.6
655,96,1561.9,227.3,1802.8,847.6
655,107,1213.3,279.7,1354.2,743.2
655,113,590.0,226.9,733.6,698.8
655,88,549.0,262.4,630.1,641.0
656,91,274.2,100.2,633.9,1047.2
656,96,1564.6,229.1,1812.0,849.9
656,107,1213.5,279.5,1354.6,743.2
656,113,591.9,226.8,738.5,703.1
657,91,291.8,98.6,647.4,1046.1
657,96,1564.8,231.3,1818.0,852.0
657,107,1213.8,279.3,1355.0,743.3
657,113,595.6,226.6,744.3,707.3
657,108,585.1,261.2,623.5,308.6
658,91,312.8,96.8,663.2,1045.4
658,96,1563.8,233.0,1822.9,854.4
658,107,1214.1,279.0,1355.4,743.2
658,113,601.1,226.7,750.7,710.2
658,108,588.0,260.6,625.3,303.0
659,91,320.0,94.4,667.8,1044.9
659,96,1561.8,233.6,1826.4,856.7
659,107,1214.5,278.9,1355.8,743.0
659,113,607.5,227.1,757.2,712.5
659,108,591.2,259.6,628.2,299.8
660,91,340.4,93.2,682.3,1042.5
660,96,1560.4,233.1,1829.6,857.5
660,107,1214.6,278.7,1356.0,742.9
660,113,613.9,227.5,763.2,715.6
660,108,597.1,258.6,629.7,291.5
661,91,357.4,93.6,693.1,1040.6
661,96,1560.2,231.6,1833.3,857.5
661,107,1215.0,278.5,1356.6,742.9
661,113,620.9,228.7,770.2,723.2
662,91,371.8,95.8,702.1,1041.2
662,96,1563.7,230.3,1840.1,857.4
662,107,1215.5,278.1,1357.1,742.7
662,113,627.0,229.9,775.6,728.2
663,91,384.7,97.7,710.8,1044.2
663,96,1569.9,229.9,1849.0,857.7
663,107,1215.8,277.9,1357.6,742.6
663,113,632.3,230.2,779.6,730.9
664,91,397.5,100.7,719.3,1046.2
664,96,1580.4,230.5,1861.1,857.6
664,107,1216.1,277.9,1357.9,742.5
664,113,636.3,230.4,782.2,732.3
665,91,409.5,105.1,726.9,1048.4
665,96,1594.3,231.1,1875.5,857.5
665,107,1216.8,277.8,1358.7,742.6
665,113,640.5,230.0,785.2,733.9
666,91,421.4,110.6,734.1,1049.4
666,96,1610.5,230.9,1891.5,857.4
666,107,1217.5,277.7,1359.2,742.4
666,113,646.3,230.3,788.8,732.5
667,91,431.9,115.4,739.8,1048.2
667,96,1625.5,231.5,1906.0,858.6
667,107,1217.6,277.6,1359.5,742.6
667,113,654.4,229.3,794.3,730.7
668,91,441.2,121.4,744.8,1049.2
668,96,1642.0,231.8,1920.0,859.3
668,107,1217.7,277.5,1359.7,742.6
668,113,662.7,228.1,800.0,728.7
669,91,450.8,125.4,751.2,1051.6
669,96,1659.2,231.7,1920.0,862.1
669,107,1218.3,277.4,1360.5,742.3
669,113,671.1,226.8,804.9,721.3
670,91,459.8,126.3,757.7,1052.0
670,96,1672.8,231.7,1920.0,868.2
670,107,1218.8,276.9,1361.2,741.9
670,113,686.8,226.0,802.4,647.0
671,91,471.9,126.1,765.5,1046.5
671,96,1694.9,231.5,1920.0,873.1
671,107,1219.6,276.5,1362.0,741.3
671,113,698.9,225.1,804.6,599.2
672,91,483.3,125.3,772.4,1039.7
672,96,1706.1,231.6,1920.0,878.9
672,107,1220.3,276.3,1362.9,741.4
672,113,711.7,224.2,806.3,542.8
673,91,493.8,124.7,776.6,1025.2
673,96,1713.3,232.1,1920.0,879.8
673,107,1221.0,276.1,1363.7,741.4
673,113,719.1,224.4,812.5,526.1
674,91,504.1,123.9,779.7,1005.2
674,96,1719.9,233.2,1920.0,872.9
674,107,1221.5,276.1,1364.3,741.4
674,113,723.2,224.5,817.7,516.0
675,91,512.7,124.2,782.7,989.2
675,96,1724.6,234.2,1920.0,868.9
675,107,1221.8,276.1,1364.8,741.5
675,113,727.6,225.1,824.3,511.5
676,91,519.1,123.9,785.3,976.5
676,96,1729.5,236.4,1920.0,860.8
676,107,1222.0,276.0,1365.2,741.7
676,113,727.5,225.1,829.9,517.9
677,91,523.4,124.9,788.5,972.4
677,96,1733.5,239.1,1920.0,857.7
677,107,1222.3,276.0,1365.5,741.8
677,113,732.0,227.2,835.9,514.5
678,91,527.0,126.2,792.0,971.0
678,96,1736.6,242.6,1920.0,857.0
678,107,1222.4,276.0,1365.7,741.8
678,113,734.2,228.9,841.0,515.3
679,91,530.9,127.8,795.9,969.9
679,96,1739.5,247.3,1920.0,856.9
679,107,1222.9,276.0,1366.2,741.6
679,113,735.8,229.0,846.4,517.9
680,91,534.8,130.7,799.6,969.4
680,96,1742.1,253.7,1920.0,857.2
680,107,1223.3,275.9,1366.7,741.4
680,113,736.9,228.8,850.9,520.0
681,91,540.4,134.9,804.3,968.5
681,96,1745.0,262.8,1920.0,857.3
681,107,1223.5,276.0,1367.0,741.3
681,113,737.6,228.7,856.5,529.2
682,91,546.7,139.1,809.5,967.3
682,96,1753.1,312.0,1920.0,857.8
682,107,1223.8,275.9,1367.4,741.3
682,113,737.6,228.4,859.9,535.7
683,91,554.4,143.0,816.8,969.0
683,96,1757.1,336.0,1920.0,857.7
683,107,1224.0,276.0,1367.8,741.4
683,113,735.9,227.5,861.0,541.2
684,91,563.0,146.7,824.5,969.7
684,96,1759.8,350.9,1920.0,857.8
684,107,1224.2,276.0,1368.1,741.6
684,113,737.4,226.2,865.3,551.0
685,91,571.1,150.5,830.8,966.5
685,96,1762.6,365.9,1919.8,857.2
685,107,1224.4,275.9,1368.3,741.5
686,91,578.6,154.3,836.6,963.7
686,96,1765.4,382.5,1917.9,857.2
686,107,1224.7,276.0,1368.6,741.8
687,91,586.3,159.6,842.9,962.4
687,96,1769.5,407.8,1915.2,857.1
687,107,1224.9,276.0,1368.7,741.5
687,88,582.1,258.6,672.3,665.2
688,91,593.3,163.1,848.1,957.4
688,96,1775.4,443.2,1911.7,856.9
688,107,1225.1,276.0,1368.8,741.3
688,88,583.4,257.7,676.5,667.0
689,91,598.7,165.9,852.3,954.3
689,96,1781.4,476.6,1909.1,856.7
689,107,1225.2,276.1,1368.9,741.4
689,88,590.4,256.0,683.5,667.9
689,113,743.2,222.9,905.4,660.9
690,91,604.6,164.4,856.9,947.3
690,96,1787.6,509.9,1907.0,856.8
690,107,1225.5,276.1,1369.1,741.5
690,88,595.6,255.2,688.4,667.7
690,113,740.1,222.8,914.7,722.6
691,91,611.0,162.8,862.5,941.1
691,96,1807.3,633.9,1892.4,857.9
691,107,1225.7,276.2,1369.3,741.6
691,88,598.0,255.1,690.7,665.3
691,113,746.5,223.6,921.3,749.4
691,119,637.5,256.0,691.7,298.6
692,91,616.6,161.6,866.5,932.6
692,96,1819.9,691.6,1888.8,858.4
692,107,1225.9,276.1,1369.5,741.4
692,88,599.6,254.9,692.3,662.6
692,113,759.3,226.4,932.8,765.9
692,119,638.3,255.5,695.0,300.1
693,91,621.0,161.6,867.9,918.3
693,96,1827.9,717.1,1889.9,857.0
693,107,1226.4,276.1,1369.9,741.4
693,88,600.6,253.5,694.6,664.5
693,113,775.1,228.0,946.7,772.6
693,119,641.1,255.1,698.6,300.5
694,91,624.6,161.7,869.1,904.5
694,107,1226.5,276.2,1369.9,741.1
694,88,602.8,253.4,697.8,667.5
694,113,790.2,230.3,959.4,775.0
694,119,644.4,254.5,702.1,300.3
695,91,626.7,161.9,870.1,894.4
695,107,1226.6,276.2,1370.0,741.0
695,88,603.4,252.7,700.6,676.2
695,113,801.1,232.6,968.3,776.4
695,119,647.9,254.1,704.3,299.0
696,91,628.2,162.0,872.1,889.3
696,107,1226.6,276.3,1370.0,741.0
696,88,616.3,253.2,694.2,570.0
696,113,809.6,235.0,974.1,777.3
697,91,629.0,162.6,874.0,887.3
697,107,1226.5,276.3,1370.1,741.1
697,88,623.0,253.5,693.9,526.5
697,113,816.1,235.5,978.1,777.1
698,91,630.0,164.1,876.1,886.3
698,107,1226.4,276.6,1370.1,741.5
698,88,625.5,253.7,696.5,514.2
698,113,818.5,236.2,978.6,777.0
699,91,631.1,166.5,878.0,886.6
699,107,1226.6,276.8,1370.3,741.8
699,88,627.2,254.4,700.1,511.0
699,113,818.5,236.9,977.5,777.9
699,120,620.0,292.8,649.6,337.6
699,119,659.0,254.5,714.7,298.9
700,91,632.3,169.0,879.5,886.2
700,107,1226.6,277.0,1370.5,742.1
700,88,627.7,254.5,703.3,511.2
700,113,818.3,237.5,976.4,779.0
700,120,620.2,292.8,651.0,339.6
700,119,661.5,255.0,717.2,299.7
701,91,633.2,171.7,880.5,886.1
701,107,1226.8,277.2,1370.8,742.3
701,88,628.5,255.2,706.7,511.7
701,113,818.8,238.3,976.7,779.9
701,120,620.1,292.7,652.8,342.5
701,119,664.0,255.8,720.1,301.0
702,91,633.7,174.2,880.8,886.1
702,107,1226.9,277.3,1370.9,742.4
702,113,818.2,237.5,977.3,780.2
702,119,667.0,256.7,723.0,301.9
703,91,633.8,177.2,879.9,884.1
703,107,1226.7,277.4,1370.8,742.4
703,113,819.9,237.1,980.3,779.3
703,119,668.9,258.2,724.1,303.0
704,91,633.1,180.8,877.5,882.0
704,107,1226.2,277.3,1370.6,742.4
704,113,827.8,238.2,988.1,777.6
704,119,669.2,259.3,723.2,303.8
704,120,613.7,292.6,661.4,366.8
705,91,632.5,184.3,874.9,879.2
705,107,1227.2,277.3,1371.5,742.3
705,113,840.8,238.8,1000.4,777.8
705,119,669.2,260.7,721.0,304.4
705,120,614.1,292.7,661.2,367.7
706,91,630.8,186.2,871.2,875.6
706,107,1227.7,277.2,1372.0,742.6
706,113,851.0,238.9,1010.7,778.0
706,119,669.4,262.4,717.7,304.5
706,120,616.1,292.8,658.4,361.4
707,91,628.4,187.7,866.3,870.2
707,107,1227.7,277.1,1372.0,742.5
707,113,858.8,239.2,1018.7,778.7
707,120,616.9,292.6,657.3,359.0
708,91,624.9,188.2,860.5,865.3
708,107,1227.4,276.9,1371.9,742.2
708,113,868.8,239.7,1030.3,780.4
709,91,622.0,188.8,854.9,858.6
709,107,1227.3,276.7,1371.8,741.9
709,113,879.8,240.5,1043.5,779.4
710,91,618.9,188.5,849.4,851.5
710,107,1227.0,276.6,1371.6,741.6
710,113,892.2,240.7,1059.5,777.5
711,91,616.9,187.9,844.2,840.5
711,107,1226.8,276.5,1371.5,741.4
711,113,900.0,240.8,1071.4,776.1
711,120,607.5,292.3,655.1,371.9
712,91,614.8,187.5,840.2,832.9
712,107,1226.5,276.3,1371.4,741.0
712,113,903.4,240.9,1079.1,775.4
712,120,607.9,292.2,653.2,368.6
713,91,612.0,187.3,836.0,826.1
713,107,1226.3,275.9,1371.3,740.7
713,113,903.5,241.6,1083.0,774.8
713,120,608.7,291.7,651.9,365.3
714,91,608.4,187.1,832.2,823.4
714,107,1226.1,275.4,1371.3,740.2
714,113,902.5,242.1,1085.3,774.0
715,91,604.6,186.5,828.9,822.4
715,107,1225.9,275.0,1371.2,739.8
715,113,900.8,243.1,1086.2,773.0
716,91,601.2,186.7,825.4,821.2
716,107,1225.8,274.7,1371.1,739.3
716,113,899.9,244.6,1087.2,772.0
717,91,598.4,187.3,822.6,822.1
717,107,1225.6,274.2,1371.1,739.0
717,113,899.6,245.1,1088.5,770.9
718,91,595.7,188.8,818.6,822.0
718,107,1225.0,273.9,1370.7,739.1
718,113,902.0,244.6,1091.4,769.1
719,91,593.4,190.1,815.0,822.3
719,107,1224.3,273.6,1370.1,739.2
719,113,908.1,244.4,1096.0,765.5
719,123,567.4,283.1,608.4,377.9
720,91,592.7,191.1,814.8,825.7
720,107,1223.4,273.3,1369.3,738.6
720,113,917.3,244.6,1103.0,761.7
720,123,567.4,282.9,608.8,378.8
721,91,586.9,191.8,807.3,826.7
721,107,1223.2,272.8,1369.3,738.6
721,113,927.6,244.5,1111.1,759.5
721,123,568.8,282.5,607.9,372.6
722,91,579.0,194.1,795.1,825.2
722,107,1223.0,272.4,1369.3,739.0
722,113,938.2,243.9,1119.7,758.6
722,123,571.3,282.1,608.9,368.4
722,124,722.8,255.8,826.5,749.5
723,91,579.2,194.7,793.4,824.0
723,107,1222.7,272.1,1369.0,738.7
723,113,947.1,243.6,1127.3,759.2
723,123,576.5,281.2,607.8,351.9
723,124,718.1,255.4,822.9,751.1
724,91,577.4,195.3,789.4,820.8
724,107,1222.4,271.8,1368.7,738.3
724,113,956.7,243.6,1135.4,759.0
724,123,579.1,280.6,608.6,345.7
724,124,708.1,257.3,815.5,759.2
725,91,574.9,196.2,783.5,813.7
725,107,1222.0,271.8,1368.3,738.3
725,113,963.6,243.7,1141.1,759.1
725,123,580.1,280.2,609.8,343.9
725,124,702.0,258.6,813.8,773.4
726,91,570.2,197.3,777.4,811.7
726,107,1221.7,271.4,1368.2,738.0
726,113,969.0,244.1,1145.5,758.7
726,123,580.2,279.4,611.6,345.5
726,124,700.9,257.9,814.1,770.1
727,91,564.0,199.1,771.0,813.0
727,107,1221.7,271.1,1368.1,737.5
727,113,973.8,244.9,1149.0,757.3
727,123,580.9,279.4,612.9,345.0
727,124,701.9,256.1,816.2,764.4
728,91,559.8,198.5,765.6,810.1
728,107,1221.1,270.8,1367.7,737.1
728,113,976.6,245.5,1151.0,756.9
728,124,701.2,254.9,817.7,762.6
729,91,555.7,198.6,760.3,806.8
729,107,1220.6,270.5,1367.3,736.8
729,113,978.6,246.8,1152.2,756.9
729,124,701.1,253.8,820.8,762.2
730,91,552.7,197.8,755.8,802.3
730,107,1220.3,270.1,1367.0,736.5
730,113,979.9,247.7,1152.5,756.3
730,124,703.0,252.7,825.9,761.9
731,91,550.8,197.2,751.9,796.7
731,107,1220.0,270.0,1366.7,736.2
731,113,980.8,248.4,1152.6,755.8
731,124,707.1,252.1,832.8,761.6
732,91,549.7,196.5,748.0,788.6
732,107,1219.9,269.7,1366.6,735.8
732,113,981.6,249.2,1152.2,754.6
732,124,714.1,251.5,842.4,761.2
733,91,547.8,195.3,744.0,782.2
733,107,1219.5,269.7,1366.1,735.4
733,113,982.3,249.7,1151.7,752.9
733,124,723.1,250.8,853.1,760.5
734,91,543.8,194.5,739.2,780.0
734,107,1218.6,269.3,1365.3,735.1
734,113,982.6,250.2,1150.9,751.7
734,124,734.8,249.8,866.1,760.2
735,91,540.5,192.8,735.0,776.1
735,107,1218.0,269.1,1364.7,735.0
735,113,983.1,250.8,1150.3,750.1
735,124,744.6,249.5,877.4,762.4
736,91,538.3,192.2,731.3,772.4
736,107,1217.5,269.2,1364.0,735.0
736,113,983.6,251.6,1149.5,747.6
736,124,753.2,249.1,888.5,767.1
737,91,534.6,192.2,726.6,770.0
737,107,1216.9,269.2,1363.3,734.6
737,113,983.9,252.3,1148.3,743.1
737,124,758.8,248.9,897.8,775.0
738,91,529.0,190.8,720.9,768.4
738,107,1216.6,268.9,1362.8,734.1
738,113,984.9,252.6,1147.9,738.5
738,124,763.6,249.5,906.1,780.6
739,91,525.3,190.1,716.8,767.8
739,107,1216.3,268.8,1362.5,733.9
739,113,985.6,252.9,1147.9,735.3
739,124,767.3,250.3,913.7,785.0
740,91,522.7,191.2,713.0,767.6
740,107,1215.9,268.9,1362.1,733.7
740,113,986.2,253.3,1148.5,734.1
740,124,770.8,251.7,921.0,788.0
741,91,519.8,191.5,709.0,767.4
741,107,1215.7,268.8,1361.9,733.5
741,113,987.0,253.6,1149.7,734.0
741,124,773.4,252.6,927.9,791.5
742,91,518.2,192.3,705.5,766.7
742,107,1215.6,268.3,1361.9,733.3
742,113,987.9,253.4,1151.1,733.7
742,124,775.7,253.0,935.0,795.3
743,91,516.4,194.1,701.1,765.5
743,107,1215.5,267.7,1362.0,733.1
743,113,989.0,253.3,1152.6,733.4
743,124,776.8,252.0,941.4,799.7
743,125,684.3,335.7,723.4,397.5
744,91,514.9,195.8,696.6,764.1
744,107,1215.3,267.1,1362.0,732.8
744,113,989.4,253.3,1153.8,733.2
744,124,777.9,250.3,947.1,802.0
744,125,682.3,335.4,721.2,396.5
745,91,512.4,192.8,691.9,762.0
745,107,1214.9,266.6,1361.8,732.5
745,113,988.8,253.3,1154.1,733.5
745,124,779.6,247.9,953.0,802.9
745,125,680.9,335.2,720.5,397.1
746,91,510.4,192.4,686.5,760.0
746,107,1214.3,266.2,1361.4,732.3
746,113,988.5,253.7,1154.8,733.4
746,124,783.4,246.1,960.1,803.4
746,125,679.2,335.1,719.2,397.0
747,91,508.2,191.9,680.7,758.3
747,107,1213.9,266.2,1361.1,732.3
747,113,987.4,253.6,1154.7,733.2
747,124,790.2,244.9,968.6,803.4
